timestamp, name, temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%], pstate
2026/09/10 07:41:14.955, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.056, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.157, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.258, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.359, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.460, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.561, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.688, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.789, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.890, NVIDIA GeForce RTX 3090, 51, 19.38 W, 370.00 W, 210 MHz, 405 MHz, 0 %, 0 %, P8
2026/09/10 07:41:15.990, NVIDIA GeForce RTX 3090, 59, 54.85 W, 370.00 W, 1755 MHz, 9501 MHz, 0 %, 0 %, P2
2026/09/10 07:41:16.091, NVIDIA GeForce RTX 3090, 59, 54.85 W, 370.00 W, 1755 MHz, 9501 MHz, 0 %, 0 %, P2
2026/09/10 07:41:16.191, NVIDIA GeForce RTX 3090, 59, 54.85 W, 370.00 W, 1755 MHz, 9501 MHz, 0 %, 0 %, P2
2026/09/10 07:41:16.292, NVIDIA GeForce RTX 3090, 59, 54.85 W, 370.00 W, 1755 MHz, 9501 MHz, 0 %, 0 %, P2
2026/09/10 07:41:16.393, NVIDIA GeForce RTX 3090, 59, 54.85 W, 370.00 W, 1755 MHz, 9501 MHz, 0 %, 0 %, P2
2026/09/10 07:41:16.493, NVIDIA GeForce RTX 3090, 69, 150.06 W, 370.00 W, 1875 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:16.594, NVIDIA GeForce RTX 3090, 69, 150.06 W, 370.00 W, 1875 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:16.694, NVIDIA GeForce RTX 3090, 69, 150.06 W, 370.00 W, 1875 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:16.795, NVIDIA GeForce RTX 3090, 69, 150.06 W, 370.00 W, 1875 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:16.896, NVIDIA GeForce RTX 3090, 69, 150.06 W, 370.00 W, 1875 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:16.996, NVIDIA GeForce RTX 3090, 70, 356.72 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.097, NVIDIA GeForce RTX 3090, 70, 356.72 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.197, NVIDIA GeForce RTX 3090, 70, 356.72 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.298, NVIDIA GeForce RTX 3090, 70, 356.72 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.399, NVIDIA GeForce RTX 3090, 70, 356.72 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.499, NVIDIA GeForce RTX 3090, 72, 367.93 W, 370.00 W, 1860 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.600, NVIDIA GeForce RTX 3090, 72, 367.93 W, 370.00 W, 1860 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.700, NVIDIA GeForce RTX 3090, 72, 367.93 W, 370.00 W, 1860 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.801, NVIDIA GeForce RTX 3090, 72, 367.93 W, 370.00 W, 1860 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:17.902, NVIDIA GeForce RTX 3090, 72, 367.93 W, 370.00 W, 1860 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:18.002, NVIDIA GeForce RTX 3090, 72, 367.31 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:18.103, NVIDIA GeForce RTX 3090, 72, 367.31 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:18.203, NVIDIA GeForce RTX 3090, 72, 367.31 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:18.304, NVIDIA GeForce RTX 3090, 72, 367.31 W, 370.00 W, 1830 MHz, 9501 MHz, 95 %, 2 %, P2
2026/09/10 07:41:18.405, NVIDIA GeForce RTX 3090, 73, 368.71 W, 370.00 W, 1860 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:18.505, NVIDIA GeForce RTX 3090, 73, 368.71 W, 370.00 W, 1860 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:18.606, NVIDIA GeForce RTX 3090, 73, 368.71 W, 370.00 W, 1860 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:18.707, NVIDIA GeForce RTX 3090, 73, 368.71 W, 370.00 W, 1860 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:18.807, NVIDIA GeForce RTX 3090, 73, 368.71 W, 370.00 W, 1860 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:18.908, NVIDIA GeForce RTX 3090, 73, 367.91 W, 370.00 W, 1830 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.008, NVIDIA GeForce RTX 3090, 73, 367.91 W, 370.00 W, 1830 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.109, NVIDIA GeForce RTX 3090, 73, 367.91 W, 370.00 W, 1830 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.209, NVIDIA GeForce RTX 3090, 73, 367.91 W, 370.00 W, 1830 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.310, NVIDIA GeForce RTX 3090, 73, 367.91 W, 370.00 W, 1830 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.411, NVIDIA GeForce RTX 3090, 73, 368.56 W, 370.00 W, 1845 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.511, NVIDIA GeForce RTX 3090, 73, 368.56 W, 370.00 W, 1845 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.612, NVIDIA GeForce RTX 3090, 73, 368.56 W, 370.00 W, 1845 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.712, NVIDIA GeForce RTX 3090, 73, 368.56 W, 370.00 W, 1845 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.813, NVIDIA GeForce RTX 3090, 73, 368.56 W, 370.00 W, 1845 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:19.913, NVIDIA GeForce RTX 3090, 73, 367.80 W, 370.00 W, 1815 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:20.014, NVIDIA GeForce RTX 3090, 73, 367.80 W, 370.00 W, 1815 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:20.115, NVIDIA GeForce RTX 3090, 73, 367.80 W, 370.00 W, 1815 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:20.215, NVIDIA GeForce RTX 3090, 73, 367.80 W, 370.00 W, 1815 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:20.316, NVIDIA GeForce RTX 3090, 73, 367.80 W, 370.00 W, 1815 MHz, 9501 MHz, 96 %, 2 %, P2
2026/09/10 07:41:20.416, NVIDIA GeForce RTX 3090, 74, 368.83 W, 370.00 W, 1830 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:20.517, NVIDIA GeForce RTX 3090, 74, 368.83 W, 370.00 W, 1830 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:20.618, NVIDIA GeForce RTX 3090, 74, 368.83 W, 370.00 W, 1830 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:20.718, NVIDIA GeForce RTX 3090, 74, 368.83 W, 370.00 W, 1830 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:20.819, NVIDIA GeForce RTX 3090, 74, 368.83 W, 370.00 W, 1830 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:20.919, NVIDIA GeForce RTX 3090, 74, 368.16 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.020, NVIDIA GeForce RTX 3090, 74, 368.16 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.120, NVIDIA GeForce RTX 3090, 74, 368.16 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.221, NVIDIA GeForce RTX 3090, 74, 368.16 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.322, NVIDIA GeForce RTX 3090, 74, 368.16 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.422, NVIDIA GeForce RTX 3090, 74, 369.48 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.523, NVIDIA GeForce RTX 3090, 74, 369.48 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.623, NVIDIA GeForce RTX 3090, 74, 369.48 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.724, NVIDIA GeForce RTX 3090, 74, 369.48 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.824, NVIDIA GeForce RTX 3090, 74, 369.48 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:21.925, NVIDIA GeForce RTX 3090, 74, 368.37 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.025, NVIDIA GeForce RTX 3090, 74, 368.37 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.126, NVIDIA GeForce RTX 3090, 74, 368.37 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.226, NVIDIA GeForce RTX 3090, 74, 368.37 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.327, NVIDIA GeForce RTX 3090, 74, 368.37 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.427, NVIDIA GeForce RTX 3090, 74, 369.32 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.528, NVIDIA GeForce RTX 3090, 74, 369.32 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.628, NVIDIA GeForce RTX 3090, 74, 369.32 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.729, NVIDIA GeForce RTX 3090, 74, 369.32 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.830, NVIDIA GeForce RTX 3090, 74, 369.32 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:22.930, NVIDIA GeForce RTX 3090, 75, 368.53 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.031, NVIDIA GeForce RTX 3090, 75, 368.53 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.131, NVIDIA GeForce RTX 3090, 75, 368.53 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.232, NVIDIA GeForce RTX 3090, 75, 368.53 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.332, NVIDIA GeForce RTX 3090, 75, 368.53 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.433, NVIDIA GeForce RTX 3090, 75, 369.46 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.533, NVIDIA GeForce RTX 3090, 75, 369.46 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.634, NVIDIA GeForce RTX 3090, 75, 369.46 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.734, NVIDIA GeForce RTX 3090, 75, 369.46 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.835, NVIDIA GeForce RTX 3090, 75, 369.46 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:23.935, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.036, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.136, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.237, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.337, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.438, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.538, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.639, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.739, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.840, NVIDIA GeForce RTX 3090, 75, 368.99 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:24.941, NVIDIA GeForce RTX 3090, 75, 369.00 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.041, NVIDIA GeForce RTX 3090, 75, 369.00 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.142, NVIDIA GeForce RTX 3090, 75, 369.00 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.242, NVIDIA GeForce RTX 3090, 75, 369.00 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.343, NVIDIA GeForce RTX 3090, 75, 369.00 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.443, NVIDIA GeForce RTX 3090, 76, 369.47 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.544, NVIDIA GeForce RTX 3090, 76, 369.47 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.644, NVIDIA GeForce RTX 3090, 76, 369.47 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.745, NVIDIA GeForce RTX 3090, 76, 369.47 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.845, NVIDIA GeForce RTX 3090, 76, 369.47 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:25.946, NVIDIA GeForce RTX 3090, 76, 369.10 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.046, NVIDIA GeForce RTX 3090, 76, 369.10 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.147, NVIDIA GeForce RTX 3090, 76, 369.10 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.248, NVIDIA GeForce RTX 3090, 76, 369.10 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.348, NVIDIA GeForce RTX 3090, 76, 369.10 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.449, NVIDIA GeForce RTX 3090, 76, 369.07 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.549, NVIDIA GeForce RTX 3090, 76, 369.07 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.650, NVIDIA GeForce RTX 3090, 76, 369.07 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.750, NVIDIA GeForce RTX 3090, 76, 369.07 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.851, NVIDIA GeForce RTX 3090, 76, 369.07 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:26.951, NVIDIA GeForce RTX 3090, 76, 368.68 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.052, NVIDIA GeForce RTX 3090, 76, 368.68 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.153, NVIDIA GeForce RTX 3090, 76, 368.68 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.253, NVIDIA GeForce RTX 3090, 76, 368.68 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.354, NVIDIA GeForce RTX 3090, 76, 368.68 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.454, NVIDIA GeForce RTX 3090, 76, 369.30 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.555, NVIDIA GeForce RTX 3090, 76, 369.30 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.656, NVIDIA GeForce RTX 3090, 76, 369.30 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.756, NVIDIA GeForce RTX 3090, 76, 369.30 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.857, NVIDIA GeForce RTX 3090, 76, 369.30 W, 370.00 W, 1815 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:27.957, NVIDIA GeForce RTX 3090, 76, 368.73 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.058, NVIDIA GeForce RTX 3090, 76, 368.73 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.159, NVIDIA GeForce RTX 3090, 76, 368.73 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.259, NVIDIA GeForce RTX 3090, 76, 368.73 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.360, NVIDIA GeForce RTX 3090, 76, 368.73 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.460, NVIDIA GeForce RTX 3090, 76, 369.46 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.561, NVIDIA GeForce RTX 3090, 76, 369.46 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.662, NVIDIA GeForce RTX 3090, 76, 369.46 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.762, NVIDIA GeForce RTX 3090, 76, 369.46 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.863, NVIDIA GeForce RTX 3090, 76, 369.46 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:28.963, NVIDIA GeForce RTX 3090, 76, 368.77 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.064, NVIDIA GeForce RTX 3090, 76, 368.77 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.165, NVIDIA GeForce RTX 3090, 76, 368.77 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.265, NVIDIA GeForce RTX 3090, 76, 368.77 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.366, NVIDIA GeForce RTX 3090, 76, 368.77 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.466, NVIDIA GeForce RTX 3090, 77, 368.80 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.567, NVIDIA GeForce RTX 3090, 77, 368.80 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.668, NVIDIA GeForce RTX 3090, 77, 368.80 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.768, NVIDIA GeForce RTX 3090, 77, 368.80 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.869, NVIDIA GeForce RTX 3090, 77, 368.80 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:29.969, NVIDIA GeForce RTX 3090, 77, 368.54 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.070, NVIDIA GeForce RTX 3090, 77, 368.54 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.171, NVIDIA GeForce RTX 3090, 77, 368.54 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.271, NVIDIA GeForce RTX 3090, 77, 368.54 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.372, NVIDIA GeForce RTX 3090, 77, 368.54 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.472, NVIDIA GeForce RTX 3090, 77, 369.23 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.573, NVIDIA GeForce RTX 3090, 77, 369.23 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.674, NVIDIA GeForce RTX 3090, 77, 369.23 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.774, NVIDIA GeForce RTX 3090, 77, 369.23 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.875, NVIDIA GeForce RTX 3090, 77, 369.23 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:30.975, NVIDIA GeForce RTX 3090, 77, 369.09 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.076, NVIDIA GeForce RTX 3090, 77, 369.09 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.177, NVIDIA GeForce RTX 3090, 77, 369.09 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.277, NVIDIA GeForce RTX 3090, 77, 369.09 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.378, NVIDIA GeForce RTX 3090, 77, 369.09 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.479, NVIDIA GeForce RTX 3090, 77, 369.33 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.579, NVIDIA GeForce RTX 3090, 77, 369.33 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.680, NVIDIA GeForce RTX 3090, 77, 369.33 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.780, NVIDIA GeForce RTX 3090, 77, 369.33 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.881, NVIDIA GeForce RTX 3090, 77, 369.33 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:31.982, NVIDIA GeForce RTX 3090, 77, 368.96 W, 370.00 W, 1785 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.082, NVIDIA GeForce RTX 3090, 77, 368.96 W, 370.00 W, 1785 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.183, NVIDIA GeForce RTX 3090, 77, 368.96 W, 370.00 W, 1785 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.283, NVIDIA GeForce RTX 3090, 77, 368.96 W, 370.00 W, 1785 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.384, NVIDIA GeForce RTX 3090, 77, 368.96 W, 370.00 W, 1785 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.485, NVIDIA GeForce RTX 3090, 77, 369.49 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.585, NVIDIA GeForce RTX 3090, 77, 369.49 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.686, NVIDIA GeForce RTX 3090, 77, 369.49 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
2026/09/10 07:41:32.786, NVIDIA GeForce RTX 3090, 77, 369.49 W, 370.00 W, 1800 MHz, 9501 MHz, 99 %, 2 %, P2
